ts_code,trade_date,open,close,low,high
688065.SH,20221220,62.45,61.98,61.39,62.98
688065.SH,20221219,63.14,62.01,61.41,63.97
688065.SH,20221216,63.48,63.24,62.56,63.51
688065.SH,20221215,63.89,62.93,62.55,63.9
688065.SH,20221214,64.3,63.09,63.09,64.41
688065.SH,20221213,66.34,64.21,64.14,66.34
688065.SH,20221212,66.5,65.76,64.8,66.9
688065.SH,20221209,65.15,66.45,64.63,66.67
688065.SH,20221208,67.06,65.36,65.28,67.28
688065.SH,20221207,66.22,66.99,65.66,67.98
688065.SH,20221206,66.1,66.24,64.81,66.59
688065.SH,20221205,64.48,66.01,63.91,66.17
688065.SH,20221202,63.83,63.89,63.62,65.19
688065.SH,20221201,63.39,63.82,63.23,65.22
688065.SH,20221130,63.5,62.72,62.24,63.95
688065.SH,20221129,61.99,63.81,61.33,63.83
688065.SH,20221128,63.99,61.27,59.95,63.99
688065.SH,20221125,65.8,64.49,64.44,66.14
688065.SH,20221124,64.99,65.58,64.47,66.28
688065.SH,20221123,65.0,64.37,63.18,65.26
688065.SH,20221122,66.82,64.9,64.58,67.23
688065.SH,20221121,67.6,66.46,65.56,68.2
688065.SH,20221118,70.0,68.95,68.41,70.14
688065.SH,20221117,70.71,69.9,68.61,70.75
688065.SH,20221116,69.8,70.4,69.13,71.31
688065.SH,20221115,68.6,69.56,68.57,70.64
688065.SH,20221114,69.13,69.57,68.65,71.68
688065.SH,20221111,67.0,68.85,66.5,69.69
688065.SH,20221110,67.09,65.62,65.58,67.66
688065.SH,20221109,66.86,67.25,65.83,67.5
688065.SH,20221108,67.5,66.39,65.52,67.73
688065.SH,20221107,67.31,67.14,66.6,68.31
688065.SH,20221104,64.65,67.25,64.4,67.92
688065.SH,20221103,63.91,64.89,63.51,65.49
688065.SH,20221102,63.52,64.19,63.52,65.77
688065.SH,20221101,64.99,63.78,62.43,65.71
688065.SH,20221031,62.29,64.07,62.22,65.88
688065.SH,20221028,62.19,61.77,61.01,64.7
688065.SH,20221027,65.87,63.03,62.7,65.87
688065.SH,20221026,63.55,65.5,62.39,65.93
688065.SH,20221025,64.16,62.52,61.7,64.87
688065.SH,20221024,65.68,64.57,64.57,67.27
688065.SH,20221021,64.25,65.12,63.9,67.63
688065.SH,20221020,62.13,64.31,61.65,65.11
688065.SH,20221019,62.63,62.5,61.98,63.5
688065.SH,20221018,63.66,62.8,62.77,64.15
688065.SH,20221017,62.08,63.17,62.08,65.33
688065.SH,20221014,60.98,63.13,60.0,63.51
688065.SH,20221013,60.0,59.81,59.13,62.73
