ts_code,trade_date,open,close,low,high
002709.SZ,20221220,49.09,49.2,48.39,50.26
002709.SZ,20221219,48.93,49.58,48.85,51.2
002709.SZ,20221216,48.4,48.74,48.24,49.46
002709.SZ,20221215,48.06,49.01,46.63,49.29
002709.SZ,20221214,48.8,48.06,47.35,48.85
002709.SZ,20221213,50.3,48.45,48.12,50.37
002709.SZ,20221212,50.44,50.43,49.69,51.15
002709.SZ,20221209,51.3,50.52,50.28,51.81
002709.SZ,20221208,50.93,51.55,50.5,52.6
002709.SZ,20221207,49.01,51.32,49.0,51.8
002709.SZ,20221206,46.5,49.42,46.25,51.22
002709.SZ,20221205,48.01,46.75,46.38,48.3
002709.SZ,20221202,47.76,48.15,46.68,48.19
002709.SZ,20221201,46.0,47.83,45.95,48.9
002709.SZ,20221130,44.58,44.96,43.86,45.4
002709.SZ,20221129,43.31,44.47,43.28,44.85
002709.SZ,20221128,43.04,43.31,42.75,43.97
002709.SZ,20221125,45.43,44.08,44.0,45.55
002709.SZ,20221124,44.88,45.83,44.56,46.42
002709.SZ,20221123,43.86,44.3,43.5,44.64
002709.SZ,20221122,45.0,43.89,43.56,45.0
002709.SZ,20221121,44.7,44.91,44.01,45.28
002709.SZ,20221118,45.0,44.71,44.51,46.2
002709.SZ,20221117,46.35,45.18,44.33,46.36
002709.SZ,20221116,47.31,46.52,46.43,47.49
002709.SZ,20221115,46.06,47.49,45.32,47.74
002709.SZ,20221114,47.93,46.25,45.88,48.08
002709.SZ,20221111,48.65,47.93,47.7,49.1
002709.SZ,20221110,48.5,47.14,46.85,49.0
002709.SZ,20221109,49.6,48.9,48.8,50.49
002709.SZ,20221108,49.79,49.61,49.03,51.43
002709.SZ,20221107,48.08,48.89,48.01,49.72
002709.SZ,20221104,44.58,47.61,44.55,47.9
002709.SZ,20221103,44.0,44.44,43.89,44.95
002709.SZ,20221102,44.0,44.32,43.8,45.05
002709.SZ,20221101,42.2,44.26,41.77,44.26
002709.SZ,20221031,41.6,42.5,40.9,42.58
002709.SZ,20221028,43.69,42.0,41.9,43.72
002709.SZ,20221027,45.4,43.97,43.96,46.33
002709.SZ,20221026,46.0,45.31,44.72,46.37
002709.SZ,20221025,44.94,45.0,44.06,45.9
002709.SZ,20221024,46.86,45.21,44.7,47.39
002709.SZ,20221021,46.93,46.18,45.85,47.1
002709.SZ,20221020,47.68,47.1,46.48,48.0
002709.SZ,20221019,48.0,48.2,47.66,50.0
002709.SZ,20221018,48.65,48.2,47.82,49.12
002709.SZ,20221017,47.99,48.26,47.31,48.87
002709.SZ,20221014,48.53,48.49,47.49,49.0
002709.SZ,20221013,47.17,47.92,47.01,49.08
002709.SZ,20221012,45.61,47.94,45.0,47.94
002709.SZ,20221011,42.5,45.76,42.28,45.76
002709.SZ,20221010,44.2,41.6,41.41,44.67
002709.SZ,20220930,46.12,44.06,44.04,46.2
002709.SZ,20220929,44.99,46.08,44.31,46.46
002709.SZ,20220928,46.23,44.0,44.0,46.58
002709.SZ,20220927,46.45,46.6,45.14,47.21
002709.SZ,20220926,46.17,46.46,45.98,47.7
002709.SZ,20220923,47.12,46.63,45.87,47.18
002709.SZ,20220922,48.16,47.12,46.91,49.4
002709.SZ,20220921,46.86,48.0,46.33,48.26
002709.SZ,20220920,46.22,47.03,46.07,47.88
002709.SZ,20220919,44.78,45.99,44.61,46.8
002709.SZ,20220916,44.52,44.6,43.97,45.43
002709.SZ,20220915,47.0,45.01,44.7,47.32
002709.SZ,20220914,47.19,46.83,46.6,47.65
002709.SZ,20220913,48.66,48.15,48.0,48.9
002709.SZ,20220909,47.17,48.53,47.03,49.0
002709.SZ,20220908,48.68,47.27,47.24,48.79
002709.SZ,20220907,47.97,48.4,47.79,49.65
002709.SZ,20220906,47.66,48.26,46.56,48.68
002709.SZ,20220905,46.88,47.18,46.8,47.97
002709.SZ,20220902,47.03,47.14,46.9,48.1
002709.SZ,20220901,47.57,46.98,46.7,47.99
002709.SZ,20220831,49.83,47.55,47.32,49.98
002709.SZ,20220830,49.4,50.0,48.9,50.31
002709.SZ,20220829,49.5,49.38,48.8,50.12
002709.SZ,20220826,51.15,50.28,49.81,51.9
002709.SZ,20220825,52.76,50.89,49.56,53.0
002709.SZ,20220824,54.51,52.45,52.07,55.1
002709.SZ,20220823,53.6,54.51,53.4,56.0
002709.SZ,20220822,51.02,53.93,50.9,54.17
002709.SZ,20220819,54.8,51.75,51.75,54.9
002709.SZ,20220818,55.56,54.79,54.7,56.85
002709.SZ,20220817,57.5,55.6,55.0,57.55
002709.SZ,20220816,57.99,57.78,57.09,58.3
002709.SZ,20220815,55.1,57.7,55.08,57.99
002709.SZ,20220812,56.13,55.88,55.83,57.84
002709.SZ,20220811,52.54,56.2,51.51,56.46
002709.SZ,20220810,53.99,52.48,52.1,54.28
002709.SZ,20220809,52.3,54.02,51.38,54.98
002709.SZ,20220808,52.01,52.33,51.75,52.97
002709.SZ,20220805,51.99,52.66,51.12,52.7
002709.SZ,20220804,51.86,51.79,50.83,52.88
002709.SZ,20220803,54.01,51.57,51.4,54.33
002709.SZ,20220802,54.0,53.25,52.84,55.25
002709.SZ,20220801,52.0,55.0,51.97,55.0
002709.SZ,20220729,53.85,52.38,52.36,54.5
002709.SZ,20220728,55.55,53.88,53.27,55.96
002709.SZ,20220727,55.07,55.47,54.44,56.0
002709.SZ,20220726,54.38,55.07,53.78,56.21
002709.SZ,20220725,55.31,54.56,54.27,56.36
002709.SZ,20220722,56.6,55.31,54.31,56.88
002709.SZ,20220721,57.1,56.09,56.09,57.89
002709.SZ,20220720,58.51,57.48,57.1,58.8
002709.SZ,20220719,59.07,58.12,57.58,59.45
002709.SZ,20220718,60.29,59.06,58.22,60.68
002709.SZ,20220715,60.7,59.1,59.07,61.85
002709.SZ,20220714,59.99,60.47,59.22,62.0
002709.SZ,20220713,59.0,60.65,57.65,61.0
002709.SZ,20220712,61.11,58.01,56.72,61.65
002709.SZ,20220711,62.11,61.12,60.0,63.39
002709.SZ,20220708,65.51,62.51,62.51,65.95
002709.SZ,20220707,64.0,65.11,62.43,66.85
002709.SZ,20220706,66.19,64.66,63.3,66.19
002709.SZ,20220705,66.73,66.75,64.6,67.88
002709.SZ,20220704,62.08,66.0,62.08,66.83
002709.SZ,20220701,61.5,62.78,60.0,63.2
002709.SZ,20220630,61.88,62.06,61.6,64.38
002709.SZ,20220629,65.0,61.98,61.9,65.8
002709.SZ,20220628,63.5,65.95,62.8,66.36
002709.SZ,20220627,63.24,62.24,62.18,65.42
002709.SZ,20220624,60.59,62.89,59.0,64.4
002709.SZ,20220623,61.0,60.88,58.0,61.5
002709.SZ,20220622,57.98,60.57,57.98,61.35
002709.SZ,20220621,58.36,57.57,56.1,59.78
002709.SZ,20220620,57.76,58.98,57.0,62.35
002709.SZ,20220617,52.75,57.68,52.0,58.7
002709.SZ,20220616,51.3,53.44,51.27,54.15
002709.SZ,20220615,53.64,51.45,51.4,54.82
002709.SZ,20220614,48.99,53.16,48.5,53.64
002709.SZ,20220613,45.7,49.86,45.47,50.84
002709.SZ,20220610,43.93,46.6,43.51,47.12
002709.SZ,20220609,43.41,42.86,42.53,44.2
002709.SZ,20220608,44.0,44.25,42.78,44.96
002709.SZ,20220607,47.3,44.68,44.04,47.48
002709.SZ,20220606,42.0,45.58,41.9,45.58
002709.SZ,20220602,40.02,41.44,39.31,41.58
002709.SZ,20220601,38.05,40.05,36.8,40.13
002709.SZ,20220531,37.89,38.05,36.26,38.23
002709.SZ,20220530,38.03,37.91,37.4,38.6
002709.SZ,20220527,38.19,37.71,37.4,38.97
002709.SZ,20220526,38.61,37.86,37.5,38.73
002709.SZ,20220525,38.71,38.23,37.89,39.4
002709.SZ,20220524,41.09,38.86,38.75,41.09
002709.SZ,20220523,41.15,41.1,40.3,41.38
002709.SZ,20220520,41.6,41.1,40.61,41.9
002709.SZ,20220519,39.95,41.35,39.6,41.42
002709.SZ,20220518,38.86,40.76,38.61,42.3
002709.SZ,20220517,37.5,38.86,37.01,39.37
002709.SZ,20220516,38.6,37.48,37.4,39.0
002709.SZ,20220513,78.5,77.05,76.73,78.9
002709.SZ,20220512,78.0,77.89,76.81,78.73
002709.SZ,20220511,74.8,79.25,74.2,81.9
002709.SZ,20220510,73.48,74.49,71.45,75.3
002709.SZ,20220509,73.88,73.63,73.18,75.26
002709.SZ,20220506,72.64,73.35,72.15,75.14
002709.SZ,20220505,73.49,75.03,72.7,76.16
002709.SZ,20220429,72.41,74.92,70.01,75.16
002709.SZ,20220428,71.5,71.68,70.01,73.36
002709.SZ,20220427,66.31,72.19,65.38,72.85
002709.SZ,20220426,69.35,67.0,66.64,69.8
002709.SZ,20220425,71.76,68.96,68.9,73.31
002709.SZ,20220422,75.21,73.99,73.96,76.65
002709.SZ,20220421,78.44,76.66,76.4,79.9
002709.SZ,20220420,83.83,79.0,78.9,83.9
002709.SZ,20220419,82.99,83.2,82.47,84.8
002709.SZ,20220418,81.0,82.45,78.23,83.41
002709.SZ,20220415,85.19,81.55,80.16,85.4
