ts_code,trade_date,open,close,low,high
688981.SH,20221220,41.58,41.85,41.55,42.15
688981.SH,20221219,42.8,41.78,41.7,43.15
688981.SH,20221216,42.5,43.0,42.18,43.18
688981.SH,20221215,42.46,42.77,42.25,43.2
688981.SH,20221214,43.96,42.57,42.56,43.96
688981.SH,20221213,41.9,41.8,41.72,42.12
688981.SH,20221212,42.13,41.95,41.66,42.38
688981.SH,20221209,41.98,42.16,41.85,42.27
688981.SH,20221208,41.96,41.9,41.5,42.07
688981.SH,20221207,42.0,41.92,41.61,42.15
688981.SH,20221206,41.3,41.91,41.19,42.32
688981.SH,20221205,40.8,41.36,40.79,41.36
688981.SH,20221202,40.88,40.65,40.62,41.15
688981.SH,20221201,41.2,40.98,40.87,41.55
688981.SH,20221130,41.11,40.84,40.71,41.28
688981.SH,20221129,40.15,40.98,40.15,41.2
688981.SH,20221128,40.14,40.08,40.01,40.39
688981.SH,20221125,40.8,40.69,40.69,41.1
688981.SH,20221124,41.0,40.68,40.59,41.18
688981.SH,20221123,41.0,40.77,40.7,41.39
688981.SH,20221122,41.57,41.0,40.94,41.93
688981.SH,20221121,41.69,41.58,41.4,41.89
688981.SH,20221118,42.63,41.81,41.8,42.87
688981.SH,20221117,42.2,42.66,41.82,42.8
688981.SH,20221116,42.79,42.48,42.44,43.58
688981.SH,20221115,41.4,42.79,41.35,43.1
688981.SH,20221114,40.79,41.4,40.71,41.68
688981.SH,20221111,41.2,40.71,40.67,41.45
688981.SH,20221110,41.2,40.3,40.15,41.38
688981.SH,20221109,41.13,41.15,41.11,41.54
688981.SH,20221108,42.1,41.36,41.01,42.18
688981.SH,20221107,42.06,41.88,41.84,42.45
688981.SH,20221104,41.9,42.15,41.51,42.39
688981.SH,20221103,41.7,42.05,41.5,42.5
688981.SH,20221102,41.51,41.81,41.31,42.82
688981.SH,20221101,41.55,41.72,40.88,42.1
688981.SH,20221031,41.6,41.71,41.6,42.95
688981.SH,20221028,41.79,41.55,41.05,42.47
688981.SH,20221027,39.03,42.13,38.8,43.18
688981.SH,20221026,37.6,39.06,37.46,39.83
688981.SH,20221025,37.48,37.6,37.2,38.4
688981.SH,20221024,38.3,37.49,37.48,38.8
688981.SH,20221021,38.48,38.31,38.11,38.59
688981.SH,20221020,37.77,38.67,37.7,39.1
688981.SH,20221019,38.11,37.83,37.8,38.39
688981.SH,20221018,38.59,38.1,37.97,38.62
688981.SH,20221017,37.54,38.41,37.53,38.53
688981.SH,20221014,37.2,37.86,37.05,38.24
688981.SH,20221013,37.47,36.84,36.8,37.47
688981.SH,20221012,36.6,37.47,36.46,37.5
688981.SH,20221011,37.68,36.83,36.2,37.99
688981.SH,20221010,37.77,37.72,37.7,38.57
688981.SH,20220930,37.51,37.78,37.51,38.1
688981.SH,20220929,38.0,37.56,37.52,38.28
688981.SH,20220928,38.18,37.79,37.72,38.24
688981.SH,20220927,37.5,38.37,37.5,38.37
688981.SH,20220926,38.01,37.47,37.38,38.1
688981.SH,20220923,38.4,38.14,37.88,38.57
688981.SH,20220922,38.33,38.45,38.21,38.78
688981.SH,20220921,38.6,38.45,38.06,38.81
688981.SH,20220920,38.59,38.7,38.44,39.17
688981.SH,20220919,39.77,38.56,37.66,39.77
688981.SH,20220916,40.1,39.79,39.75,40.48
688981.SH,20220915,40.2,40.07,39.9,40.48
688981.SH,20220914,39.98,40.18,39.9,40.38
688981.SH,20220913,40.27,40.4,40.27,40.64
688981.SH,20220909,39.95,40.2,39.81,40.34
688981.SH,20220908,40.21,39.94,39.92,40.23
688981.SH,20220907,40.04,40.23,39.99,40.63
688981.SH,20220906,39.8,40.05,39.78,40.1
688981.SH,20220905,40.15,39.94,39.78,40.15
688981.SH,20220902,40.06,40.4,39.94,40.66
688981.SH,20220901,40.23,39.95,39.8,40.61
688981.SH,20220831,40.2,40.21,39.63,40.35
688981.SH,20220830,40.08,40.1,39.91,40.39
688981.SH,20220829,40.0,40.08,39.86,40.26
688981.SH,20220826,40.01,40.27,39.92,40.37
688981.SH,20220825,39.7,39.88,39.35,39.99
688981.SH,20220824,40.7,39.7,39.68,40.71
688981.SH,20220823,41.07,40.66,40.6,41.08
688981.SH,20220822,40.98,41.09,40.21,41.27
688981.SH,20220819,41.8,40.99,40.98,42.07
688981.SH,20220818,41.8,41.88,41.62,42.14
688981.SH,20220817,41.62,41.79,41.62,42.14
688981.SH,20220816,41.84,41.63,41.5,42.09
688981.SH,20220815,42.66,41.84,41.83,42.66
688981.SH,20220812,43.39,42.71,42.68,43.4
688981.SH,20220811,42.99,43.48,42.8,43.95
688981.SH,20220810,42.99,42.5,42.5,43.49
688981.SH,20220809,43.05,43.11,42.22,43.16
688981.SH,20220808,44.29,43.0,42.57,44.29
688981.SH,20220805,42.55,44.34,42.01,44.62
688981.SH,20220804,41.96,42.49,41.46,42.81
688981.SH,20220803,39.0,41.6,38.99,42.59
688981.SH,20220802,39.8,38.98,38.5,39.8
688981.SH,20220801,40.07,40.18,39.5,40.19
688981.SH,20220729,41.13,40.09,40.03,41.13
688981.SH,20220728,41.19,40.98,40.97,41.45
688981.SH,20220727,41.55,40.96,40.92,41.55
688981.SH,20220726,41.82,41.54,41.21,42.08
688981.SH,20220725,41.55,41.82,41.34,42.43
688981.SH,20220722,42.08,41.45,41.16,42.25
688981.SH,20220721,41.76,41.55,41.5,42.19
688981.SH,20220720,41.96,41.77,41.6,42.1
688981.SH,20220719,41.62,41.79,41.44,41.93
688981.SH,20220718,41.13,41.61,40.92,42.37
688981.SH,20220715,41.28,41.02,41.01,41.56
688981.SH,20220714,41.51,41.28,41.22,41.93
688981.SH,20220713,42.0,41.57,41.51,42.1
688981.SH,20220712,41.88,41.88,41.88,42.24
688981.SH,20220711,43.38,41.84,41.79,43.38
688981.SH,20220708,43.4,43.4,43.34,43.84
688981.SH,20220707,43.62,43.31,43.31,43.82
688981.SH,20220706,44.27,43.56,43.38,44.53
688981.SH,20220705,44.2,44.3,43.7,44.52
688981.SH,20220704,44.37,44.11,43.93,44.5
688981.SH,20220701,45.02,44.81,44.65,45.38
688981.SH,20220630,45.16,45.17,45.13,45.6
688981.SH,20220629,46.06,45.16,45.1,46.41
688981.SH,20220628,45.21,46.06,45.03,46.18
688981.SH,20220627,45.05,45.2,44.79,45.77
688981.SH,20220624,44.6,45.05,44.59,45.36
688981.SH,20220623,44.35,44.5,43.89,44.66
688981.SH,20220622,45.39,44.35,44.35,45.49
688981.SH,20220621,45.65,45.16,45.08,46.08
688981.SH,20220620,45.02,45.68,45.0,46.18
688981.SH,20220617,44.52,44.9,44.3,45.14
688981.SH,20220616,45.44,44.86,44.74,46.07
688981.SH,20220615,45.7,45.47,45.42,46.47
688981.SH,20220614,45.08,45.66,44.65,45.68
688981.SH,20220613,44.95,45.74,44.85,46.1
688981.SH,20220610,43.8,45.39,43.7,45.47
688981.SH,20220609,44.8,43.91,43.8,44.8
688981.SH,20220608,45.17,44.89,44.31,45.47
688981.SH,20220607,45.31,45.22,44.52,45.54
688981.SH,20220606,44.75,45.69,44.31,45.78
688981.SH,20220602,42.63,44.52,42.47,44.84
688981.SH,20220601,42.72,42.75,42.51,43.15
688981.SH,20220531,42.07,42.88,41.7,42.94
688981.SH,20220530,42.13,42.06,41.66,42.52
688981.SH,20220527,42.6,42.13,41.85,42.7
688981.SH,20220526,42.5,42.42,41.8,42.6
688981.SH,20220525,41.65,42.38,41.65,42.42
688981.SH,20220524,42.92,41.61,41.6,43.37
688981.SH,20220523,43.02,43.1,42.81,43.3
688981.SH,20220520,42.45,42.88,42.45,43.08
688981.SH,20220519,41.6,42.44,41.45,42.58
688981.SH,20220518,42.59,42.26,42.25,43.0
688981.SH,20220517,42.38,42.59,42.03,42.8
688981.SH,20220516,42.68,42.4,42.27,43.2
688981.SH,20220513,43.0,42.4,42.01,43.28
688981.SH,20220512,42.13,43.32,41.95,43.73
688981.SH,20220511,40.99,42.15,40.88,43.5
688981.SH,20220510,39.53,40.88,39.5,41.13
688981.SH,20220509,39.5,39.93,39.35,40.27
688981.SH,20220506,39.39,39.6,39.21,40.1
688981.SH,20220505,39.57,40.36,39.56,40.94
688981.SH,20220429,38.43,39.72,38.43,39.99
688981.SH,20220428,38.21,37.91,37.45,38.57
688981.SH,20220427,37.4,38.57,37.1,39.04
688981.SH,20220426,38.59,37.78,37.76,39.49
688981.SH,20220425,41.5,38.97,38.97,41.5
688981.SH,20220422,41.7,41.85,41.45,42.24
688981.SH,20220421,42.9,41.89,41.88,43.3
688981.SH,20220420,43.7,43.05,42.95,43.88
688981.SH,20220419,43.69,43.59,43.39,43.93
688981.SH,20220418,43.2,43.69,42.9,43.98
688981.SH,20220415,43.4,43.25,42.86,43.5
688981.SH,20220414,43.96,43.67,43.21,44.15
688981.SH,20220413,43.77,43.51,43.48,44.15
688981.SH,20220412,42.57,43.89,42.43,44.16
688981.SH,20220411,44.5,42.63,42.4,44.89
688981.SH,20220408,45.19,44.99,44.45,45.52
688981.SH,20220407,45.61,45.34,45.34,45.95
688981.SH,20220406,45.72,45.75,45.32,45.87
688981.SH,20220401,45.88,45.71,45.31,46.02
688981.SH,20220331,46.61,46.09,46.07,46.98
688981.SH,20220330,46.2,46.6,46.18,46.63
688981.SH,20220329,46.49,46.16,46.1,46.83
688981.SH,20220328,46.17,46.45,45.88,46.59
688981.SH,20220325,46.8,46.76,46.17,47.07
688981.SH,20220324,46.85,46.61,46.6,47.25
688981.SH,20220323,46.82,47.59,46.61,48.21
688981.SH,20220322,46.75,46.8,46.56,47.22
688981.SH,20220321,46.79,46.99,46.78,47.8
688981.SH,20220318,46.26,46.8,46.11,46.9
688981.SH,20220317,46.97,46.49,46.49,47.3
688981.SH,20220316,45.83,46.28,44.13,46.59
688981.SH,20220315,48.0,45.29,45.2,48.18
688981.SH,20220314,49.28,48.59,48.57,49.34
688981.SH,20220311,49.66,49.74,48.95,49.98
688981.SH,20220310,50.78,50.23,50.2,50.98
688981.SH,20220309,50.5,50.3,48.94,50.99
688981.SH,20220308,49.61,49.28,49.01,50.18
688981.SH,20220307,50.68,49.6,49.5,50.68
688981.SH,20220304,50.8,50.88,50.58,51.46
688981.SH,20220303,50.85,51.06,50.71,51.47
688981.SH,20220302,50.69,50.58,50.51,50.85
688981.SH,20220301,50.82,50.87,50.6,50.92
688981.SH,20220228,50.6,50.73,50.38,51.0
688981.SH,20220225,51.2,50.73,50.58,51.45
688981.SH,20220224,51.51,50.73,50.2,51.73
688981.SH,20220223,50.33,51.64,50.28,51.96
688981.SH,20220222,50.68,50.38,50.31,50.76
688981.SH,20220221,50.69,50.93,50.57,51.06
688981.SH,20220218,50.57,50.84,50.2,50.87
688981.SH,20220217,51.21,50.85,50.74,51.57
688981.SH,20220216,51.77,51.48,51.4,51.88
688981.SH,20220215,50.99,51.47,50.99,52.05
688981.SH,20220214,51.25,50.8,50.65,51.4
688981.SH,20220211,52.0,51.46,51.39,52.6
688981.SH,20220210,51.22,51.2,50.92,51.5
688981.SH,20220209,50.31,51.1,50.26,51.19
688981.SH,20220208,49.99,50.4,49.89,50.43
688981.SH,20220207,49.88,49.97,49.87,50.3
688981.SH,20220128,49.05,49.22,49.05,49.86
688981.SH,20220127,50.29,49.03,49.0,50.29
688981.SH,20220126,50.04,50.31,50.03,50.6
688981.SH,20220125,51.19,50.06,50.02,51.29
688981.SH,20220124,51.28,51.35,51.12,51.65
688981.SH,20220121,51.7,51.28,51.18,51.93
688981.SH,20220120,51.9,51.69,51.57,52.34
688981.SH,20220119,52.22,51.89,51.62,52.22
688981.SH,20220118,51.5,52.44,51.35,53.13
688981.SH,20220117,51.1,51.49,51.1,51.64
688981.SH,20220114,52.0,51.09,51.04,52.0
688981.SH,20220113,52.88,52.06,52.02,52.9
688981.SH,20220112,52.87,52.89,52.75,52.96
688981.SH,20220111,52.89,52.75,52.71,52.96
688981.SH,20220110,52.98,52.88,52.69,52.99
688981.SH,20220107,52.96,52.83,52.8,53.07
688981.SH,20220106,52.7,52.8,52.69,53.03
688981.SH,20220105,53.22,52.88,52.67,53.22
688981.SH,20220104,53.1,53.14,52.8,53.22
688981.SH,20211231,52.9,52.99,52.74,53.45
